Season,Time,Content,Sentiment
Kış,Sabah,2 yıllık taahütümün 1 yılından sonra 8mb olan internet hızımın 3mbye düşmesi sonucunda şikayet kaydı bıraktım sorunun binama kadar olan hatlardan kaynaklanmadığı bina içinden daireme kadar olan hatlardan kaynaklandığı tespit edilmiş ve ücretli teknik ekip yönlendirilmesi gerekmekteymiş işin güzelliği ise teknik ekip geldiğinde sorunun kaynağı iç hatlar olmasa bile ücreti ödemeniz gerekiyorüyelik öncesi burayı okuyan arkadaşlara tavsiyem hiç bulaşmayınedit bir ara internet bağlantım tamamen gitti ekibin çağrılması zorunlu hale geldi yani fakat olay tarihinden 1 hafta sonra nakil başvurusu yapacağımı dolayısı ile sorunun çözülmesinin gerekmediğini belirtmemden sonra aynı gün içerisinde mucizevi bir şekilde internet bağlantım tekrar geldi ve takip eden 1 haftalık süreçte sorun da yaşamadım,
Sonbahar,Sabah,bugün sabah 9’dan geceye kadar genel müdürlüğünün de olduğu beşiktaş gayrettepede genel merkez bölgesinde internet veremeyen network operatörü şirketrezalet demek isterdim ama türk telekomun normali bu olduğu için insan bir şey diyemiyor,
Sonbahar,Öğlen,bkz 83447149aynı sorunu ben de yaşamaktayım ekşi sözlük yanında birkaç tane daha yerli siteye giriş yapamadım vpn ile deneyince giriş yapılabiliyor,
Sonbahar,Sabah,kişisel tasarruf tedbirlerimden birisi olarak vodafone olan hattımı bunlara taşıttım kardeşim cidden çekmiyorsunuz ya istanbul’da yaşıyorum ne kadar kötü olabilir diye düşündüm ucuz diye geçtim lanet olsun valla,
Sonbahar,Sabah,hem turkcell hem de türktelekom hattına sahibim istanbul içinde iki hattında çekmediği yer yok ancak internet olarak turkcell 3 4 gömlek yukarıda evde internet hizmeti olarak türktelekom sorunsuz kullanıyorum 50mbit hız sabit,
Sonbahar,Sabah,internet adreslerinde bir türlü tarife bilgisi bulamadığım garip bir servis sağlayıcı dünyanın her yerinde bu tür firmalar internet sitelerinde şöyle bilgiler verirler bilmem ne paketi 24 mpsye kadar hız aylık 6990 tl akn 150 gigabyte filan bunlarda bu yok sadece kampanyalar var kardeşim ben kampanya filan istemiyorum 24 ay taahhüt filan verecek halim yok size bir yıl verirsem ne kadar paraya kullanırım onu görmek istiyorum ama yok böyle saçma sapan bir şey ilk defa görüyorum he,
Sonbahar,Öğlen,ttnet rezaleti,
Sonbahar,Öğlen,3 büyük firma içinde en ucuzu kendisidir turkcellde mevcut olan internete erişim önceliklendirmesi meselesi bunlarda da var mıdır bilmiyorum açıkçasıinternete erişim önceliklendirmesi çok kalabalık alanlarda maç konser vb baz istasyonunun kapasitesinden fazla internete bağlanmak isteyen olursa turkcell önce platinium vb zengin müşterileri internete bağlıyor sonra sıra sana bana geliyor kabacası bu,
Sonbahar,Öğlen,avea prime kullanicisi olarak aveada onceliklendirme yoktur arkadaslar,
Sonbahar,Öğlen,no surprises and no alarms,
Sonbahar,Sabah,telefon numaralarımızı abone bilgilerimizi hatta fatura tutarlarımızı bile türkiye internet servisi altyapı kontrol birimi gibi naylon firmalara peşkeş çeken über dandik bir kuruluş buradan size sesleniyorum bu veri satmapaylaşma işlerinde kimin emeği varsa o veriler ona girsin,
Sonbahar,Sabah,hayatımın hatalarından biri superonlinedan memnun olmadığım için türk telekoma geçmeküç haftadır internetimiz hala yok ve daha da kötüsü robotik çağrı merkezlerini her aradığımda ama şöyle olmuş yapılması için şu kadar işlem ücreti diyor olmaları üç haftada henüz internetim bile daha yokken beni öyle çok yıldırdılar öyle bıktım kikesinlikle ama kesinlikle bulaşmayın gerekirse internetsiz yaşayın lanet olsun hiç olmaması kötü olmasından veya kazıklanmanızdan iyidir,
Sonbahar,Sabah,son donemde musterilerine pavyon misali ek tutarlar kitleyen arayip sordugunuzda da faturanizi eksik hesaplamisiz onu yansittik seklinde yalan soyleyen firma 12 ay taahhutlu olan bir tarifenin neyini yanlis hesaplamissiniz her ay ayni tutari oduyorum zaten,
Sonbahar,Gece,tarife yenileme için arayıp hadsiz hadsiz konuşan müşteri hizmetlerine sahip şirket,
Sonbahar,Akşam,beni şaşırtıp takdirimi kazanan mobil operatör firması evimin bulunduğu bölgede turkcell 4g çekerken bu arkadaşların hattı edge 2g çekiyordu 3g turkcell kullanan telefondan hız testi yaptığımda 25 mbit download çıkarken bunlarda en fazla 02 gördüm genelde 006 çıkıyordu sayfalar bile açılmıyordu online işlemlerden durumu yazıp turkcelle geçmek istemediğimi en azından 3g getirmelerini rica ettim ertesi gün arayıp adresimi alıp kayıt oluşturdular ilk başta bir inceleme yapılamadı ikinicisinde adresimi koordinatlara kadar belirleyip öyle bir kayıt oluşturdular telefonu kapayıpaçsın düzelir diye sonuca bağlandı  gülerek dalga mı geçiyorsunuz deyince müşteri hizmetleri o hattınız için oluşturulan arıza kaydının sonucu bölgeniz için oluşturulan kayıt henüz kapanmamış dedi benim hattımda sorun yok boşverin onu sorun bölgede deyince ek bilgi için yine kayıt oluşturdu 3 gün sonra değerli müşterimiz size daha iyi hizmet verebilmek için bölgenize yeni baz istasyonu kurulması planlanmaktadır şeklinde bir mesaj geldiaçıkçası 2 haftadır uğraştığımdan dolayı başlarından savmak için bu mesajı attıklarını düşündüm ama bu mesajdan 1 hafta sonra 3g destekli telefonun birden e yerine h bağlandığını gördüm hız testi yaptığımda 10mbit download 4 mbit upload gördüm turkcellden bile hızlı olmuştu gerçi o aynı baz istasyonundan beslenen hem bizim hem karşı mahallenin büyük çoğunluğun turkcell kullanmasından ötürü de olabilir ama şahsım adına ben şu anda çok memnunum önceden youtube anasayfası bile açılmıyordu artık videolar sorunsuz 1080p açılabiliyor  bu 2g yüzünden 3 gün önce türktelekomu bırakıp turkcelle geçen bir arkadaş ta pişman oldu keşke biraz daha sabretseydim diyor ,
Sonbahar,Akşam,haftalık kullanılan sil süpür isimli uygulamasıyla bonkörlüğün dibine vurmuş her hafta dağıttığı 1 günlük 150 dakikayla kampanya budur dedirtmiş ve beni en kısa zamanda alternatif operatörlere yönlendirecek olan telekomünikasyon şirketi,
Sonbahar,Gece,25 dakika önce kesilen internetim için aramaya çalıştığım ancak ulaşamadığım servis sağlayıcıprime diyorlardı o kadar ancak kimse telefonlarıma cevap vermiyor şaka mı,
Sonbahar,Gece,5 para etmeyen şirket,
Sonbahar,Sabah,bana da son faturada giydirmiştir telekom hattım aveadan otomatik geçenlerdendir başka operatörden akıllı telefonum oldugu için bu hattın telefonunu kısa dönem askerliğe giden bi arkadaşıma vermiştim yani 21 gün telefon bende değildi geldikten hemen sonra almadım da ama o süre içerisinde sim kartımla diğer hattımı aramışım bi de yarım saatten fazla kendimle konuşmuşum itiraz ettim falan incelendi değişen bir şey olmadı paşalar gibi yapmadığım bi görüşmenin parasını ödedim ben yedim siz yemeyin,
Sonbahar,Akşam,gün içinde şöyle bir mesaj aldım takıp baslatıldıgında 105tlye yükselecek borcunuzu 21tlye ödeyebılmenız ıçın davettır sn ak sakalli bebe 232 464xxxx numarali 2018xxxxxx hukuk sistem nolu telefon hattinizin 21tl borcu yasal takip masraflari ve vekalet ücreti ile birlikte 105tlye yükselecektir lütfen en yakin türk telekom bayisine basvurarak tc kimlik numaranizla borcunuzu sorgulatip yasal takip baslamadan ödeme yapiniz av kan md 35a geregi av ramazan uzun sivas barosu b002mesaj cumartesi günü mesai günü ve saatleri dışında geliyorgeçtimmesajı gönderen av dilek uzun mesajda ramazan uzun yazıyor geçtimizmir telefonunu sivastan bir avukatın takip ediyorgeçtimben bu telefonu kapatalı 10 yıl olduistanbula taşınınca bin bir türlü zahmetve saçma sapan sözleşme oyunlarıylazaten konuşmadığım yılların parasını verdimborç bitti dediler tamam dedim şimdi adım gibi biliyorum o 21 liragerçekten 105 lira olacakbelki de olmuştur bilemiyorumsonra o 105 lira kesin bin küsur lira olacaksonra sürekli cep telefonuma mesaj gelecekya arkadaş bu nasıl bir oyun nasıl bir sistemdiriçinde olduğumuz tüm abonelik sistemleridigiturk kablo tv turk telekom tedaş vb vbbizi ne görüyorlarbuna dur diyecek kimse yok muhep yapanın yanına mı kalacakişte bunu bir türlü geçemiyorum,
Sonbahar,Akşam,müşterilerinin enayi gibi hissetmesi için elinden geleni yapan internet sağlayıcı aslında rezalet başlığını hakediyor ancak bu durumu yaşayan sayısız insan olduğuna emin olduğumdan burada bulunmasını istiyorum 21yüzyılın 2018 yılında batının kıskandığı türkiye’de yaşanan saçmalıklar görülsün tarihe not düşülsünsitelerindeki müşteri şikayeti kısmı çalışmadığı için buraya bırakıyorum“internet bağlantımın ev dışı bilinmeyen bir nedenle kopması nedeniyle 20112018 salı günü oluşturduğum arıza kaydı 48 saat içerisinde çözülecek denilmesine ve bu sürede defalarca aramalarıma rağmen üzerinden 1 hafta geçmiş ve hala ilgilenilmemiştir çözüm için daha ne kadar beklememiz gerekiyor çağrı merkezinizden aldığımız şekilde kopyalayapıştır türde robotik cevaplar dışında tatmin edici bir bilgi bekliyorumbursa’da şehir içinde bir siteye ulaşmak 7 günde nasıl mümkün olmayabilir şüphesiz yoğunlukla açıklanamaycak bir durumdan bahsediyoruz daha önceki kayıtlarımda 2günde müdahale edilmişti şimdi değişen nedir çok merak ediyorumgeçen süre zarfındaki zararımı çağrı merkezine telefonla her ulaşmaya çalıştığımdaki zaman kaybını telafi edeceğinizi düşünmüyorum ancak ay sonunda 1kb dahi kullanmadığım bu 1 haftanın parasını alacak olmanız bu kayıpların yanında insana enayi gibi hissettiriyor üstelik 16mbit fiyatı öderken 5mbit’i zor alabildiğimiz bir hizmet için olunca sayenizde düştüğü bu duruma istemsiz acıyor insangelip 10 dakikalık bir işlemi yapacak çalışan yönlendiremiyorsanız lütfen ya veremeyeceğiniz sözlerde bulunup kurumunuza daha fazla zarar vermeyin ya da yetişemeyecek kadar arıza varsa ona göre istihdam sağlayın bu sorumsuzluğun cezasını size her ay para kazandıran insanlardan çıkarmanız en hafif tabirle ayıptır 2018 yılında bu çağda yaşadığımız garabeti tüketici gözünden yazmaya çalıştım sosyal medyada başkalarının da benzer duruma düşmemeleri için uyarmadan önce şu arıza kaydım ile ilgili gerekeni fazlasını değil olması ve yapılması gerekeni lütfen artık yapın”demiştim ki gönder butonuna basınca internet sağlayıcının internet sitesinin bu sayfasının ne hikmetse çalışmadığını gördüm şaşırmadım yine denedim yine olmadı telefon veya yazılı farketmez her işiniz düştüğünde minimum haytınızdan o 20 dakikayı feda edeceksiniz diyorlar ben de buradan yazdım belki gören duyan olur diyerek her ne kadar hiç ümidim olmasa da son çare,
Sonbahar,Akşam,şuan veremedikleri internet hizmeti için aradığım çağrı merkezi telefonlara cevap vermiyor sanırım komple şirketi kapatıp gittiler yarım saattir fiberliyor adlı saçma salam jingle dinliyorum verdiğim her kuruş haram zıkkım olsun amin,
Sonbahar,Sabah,bir bölgedeki kullanıcı sayısı sebebiyle yaşanan artışı öngöremeyip baz istasyonlarında yenilemeye gitmeyecek ve bu sebeple müşteri kaybecedek kadar salak bir firmadırbir de utanmadan arayıp ne zaman düzeleceği belli değil demeleri resmen tüy dikmek oldu kendilerine elveda diyip ingiltere sahillerine yelken açmak çok güzel,
Sonbahar,Sabah,35 mbps hız paketine satın almış olduğum fakat sıklıkla 1420 mbps arası hıza sahip olabildiğim issilk bu pakete geçerken altyapım destekliyor mu diye sorduğumda 50 mbps e kadar hıza altyapımın müsait olduğu söylenmişti her türlü arıza kaydı şikayet vs sonucu kendimi çıkışı bulamayan deney faresi gibi hissediyorumteknik ekipler kendilerinden turk telekom  kaynaklanan bir durum olmadığını bina içi ya da modem vıdıvıdı olduğunu bildirerek arıza kayıtlarını kapatıyorlar,
Sonbahar,Sabah,içi boşaltılan araplara peşkeş çekilmiş firmadır,
Sonbahar,Öğlen,yıllardır oturduğum yere fiber altyapısı sunmadıkları için lanet olası dslle sürünüyorum öyle ki 16 mbpslik aboneliğimle gördüğüm en yüksek teorik hızı 17 mb s bunu polonyalı slovak arkadaşlarıma söylediğimde üzülüyorlardı bana bugün yine kaybetmiş durumdayım sebebi de yine birkaç gündür sık sık kopan bağlantımdı aradım telekomu ekip sevk ettiler falan dur öncesini anlatacağım  dün modemin dsl ledi yanıp yanıp sönüyor sonra olduğu gibi sönüyordu bir 1015 dakika sonra da düzeliyor internete giriyordum sonra yine aynı şey oluyordu falan derken sabah modeme reset atana dek ınternet vardı ama sıkıntılıydı hatta gece dota 2ye girdiğimde benim karakter tıklamalarıma aşırı geç cevap veriyordu sonra bir ara bağlantı kopuyordu falanneyse bu sabah modeme reset attım bir baktım dsl sabitlenmedi en az yarım saat kırkbeş dakika kabloları söktüm taktım elimde yedek telefon kablosu vardı onu denedim falan yok yok bir ara yine internet geldi sonra yine gitti dsl yanıp yanıp sönüyor çıldırdım telekomu aradım durumu anlattım çalışma falan mı var diye sordum hatta kopma olduğunda hemfikirdik sonra kapattım telefonu yine yokladım ettim tuttum aynı durum yarım saat kadar sonra bir daha aradım yine anlattım arıza kaydı açıldı ekip sevk ettiler ekip gelmeden bir kez daha aradım telekomu ne yapsam olmuyordu ekip dedikleri iki kişi geldi bina içindeki kutuyu inceledi biri sonra inceleyen gitti mahalledeki kutuya sanırım diğeri benimle geldi ancak bir türlü anlayamadım sorunun modemim kaynaklı mı olduğunu yoksa kutulardan mı falan aynı anda modemimi kontrol için benimle gelen arkadaş da önce yağmurlardan falan dedi sonra binaların yıkılması falan dedi daha sonra da kutuların orada duruma bakıp kendisine bildiren arkadaştan bilgi aldıkça da senin modem hızı düşürüyor dedi modemim eskiydi hızı düşürmesi konusunda şüphem olamaz da o kutunun oradaki arkadaş iş yapmadan önce modemde dsl yanıp yanıp sönüyordu internet yoktu o bişeyler kurcaladı sonra internet geldi demek ki internetimin kopmasının tek sebebi modem değil ama yok anlamadı dur daha bitmedi sonra ellerindeki aygıtla indirme hızım ayarlandı ben dedim eski değerine alalım eski değerine çektiklerine söylediler ama benim modemimde gözüken değer o eski 16300 kbps değil de 14518 idi internete yükleme hızı eski değerindeydi öte yandan modem ekranını göstererek arkadaşa dedim ki iyi de eski değer bu değil  o dedi modem düşürüyor kopma yaşayabilirsin yine dedi gerçekten orada 16300 ayarladıkları halde 14518 gözüktü ise onları suçlayamam ama bana yalan söyledilerse sonuçtao saatten beri kopma yok ancak steamde 17 megabit per second alabilirken artık 14ü zor görüyorum işin özü hızı modemimin düşürdüğü bir gerçek ki aylar önce de kopma yaşamıştım aradığımda 12000e çekmişlerdi ancak sonra nasıl olduysa yine 16300e yükseltmişlerdi şimdi de benzer bir durum yaşıyorum lakin görünen o ki tek sebebi eski modemim değil ben eski hızı geri kazanmak için ne yapacağım ha bu arada sık sık yağmur yağmasını geçtim 2 gece üst üste elektrik kesmişlerdi modem açıkken onu da geçtim yıl içinde zırt pırt elektrik ve su kesiyorlar ama daha 2 gün önce 17 mbps ile çekiyordum steamden yahu of of,
Sonbahar,Öğlen,mobil hatta kendileriyle aralık 12de taahhütüm doluyor az önce aradım dedim ki yarın ameliyat olucam 23 ay hat kullanamicam faturasıza geçirin dedim denilen şey şu bu geçiş ücreti 30 lira olup faturanıza yansıyacaktır dedim faturalıya geçerken bu denmedi evet beyefendi dedi dedim ben bunu ödemem şuan ki paket 30 lira bana 30 liraya bir paket sunabilir misiniz ona da yok dedi sonra dedi ki bu 30 lira sizin hattiniza yansıyacak ama paket yapmak isterseniz kullanmayacaksanız buradan da yazayım başına gelecek olursa bilsin istedim ameliyat sonrası ayağa kalkınca ilk işim tüketici hakem heyeti dedim cevap veremedibu kuruma da lanet olsun,
