Season,Time,Content,Sentiment
Kış,Akşam,15 şubat 2015 tarihinde bu firmadan bir adet sony marka dijital çerçeve aldım 18 şubat tarihinde ise ürünü görüntü kalitesini beğenmemem nedeniyle iade etmek istedim satış sırasında bu kontrolü yapamıyordukmüşteri hizmetlerindeki emekçi kardeşimize durumu ilettim ancak iade hakkım olmadığını ürünü firma incelemesine göndermem gerekeceğini söylemesi üzerine tartışmak yerine amiri ile görüsmenin sağlıklı olacağını düşündümakabinde amiri olan arkadaş geldi ve kendisine iade hakkımı kullanmak istediğimi söylediğimde böyle bir hakkım olmadığını söyledi kendisine problem olmadığını en azından talebimi reddettiklerine dair bir yazı istedim vermem dedi dilekçe yazsam dedim cevaplamam dedi noterden ihtar çekmemi söyledi güldüm ve yanından ayrıldım cıkarken de en azından müşteri memnuniyeti açısından yardımcı olur gibi yapmalarını söylediğimde kendisinin konuşmaya iade hakkımı kullanmak istiyorum şeklinde başladığımı bu yüzden yardımcı olmadığını söylediiade hakkım için tüketici hakem heyetine başvururum ancak iade hakkım diyen müsterilerine gıcık kapan amirlere sahip olduğu için sözlükte paylaşmak istedimnot mevzu konya kule site avm karşısındaki şubede gerçekleşmiştir,
Kış,Akşam,yaptıkları işle ilgili en ufak bir fikirleri olmayan ilk sorunda malı sattım diyip kulaklarını tıkayarak lalalala sesi çıkaran malasef mağazalar zincirihp pavilion 15p015st ürününü almamla alakalı yanlış bilgilendirildim hpnin eski hatalarını düzelttiği teknik servisinin çok iyi olduğu sorun çıkarmadığı hatta ürünü adresinizden aldığı vb ürünün ise kampanyada olduğu hp yazıcıyla onun fiyatı 143tl birlikte 1900tl olduğu ve yarın kampanyanın biteceği ürünün ise pahalanacağı söylendiertesi gün kampanya bitiminde ürün 1800tlye indi ürünü mağazadan aldığım için iade hakkım olmadığı söylendi bakarak almışım sanki 3 gün teste ettim aleti orda20 gün sonra bilgisayarın touchpadnin sağ üst köşesi konsolun üstüne çıktığı görülecek şekilde yamuldu müşteri hizmetleri iade istemiyle hp teknik servisine göndereceğini söyledi ve ürünün bütün aksesuarlarıyla gelmesi gerekçesiyle ürünü almadı işlemi hızlandırmak adına teknik servise kendim götürebileceğim de söylendi ama hp teknik servisi değişim amaçlı olduğu için ürünü alamdı ve tekrardan müşteri hizmetlerine götürerek teslim ettimürünü teknik servise ulaştırmaları min 3 gün sürüyor cumaya denk geldiyse 5 gün 4 gün de ürün servis sonrası testte denilerek bekletildi12 gun serviste kaldı ve hp bu halin normal olduğu yönünde rapor verdi müşteri hizmetleri yetkilisi bu rapor dışında bir işlem yapamacağını belirtti açıp hatayı göstermeme rağmen önünde yazandan başka cümle kuramadığını gördüğüm için mağazadan bir yetkili ile görüştüm ve hatayı gösterdim bana hak verdi bir yanlışlık olabileceği tekrar gönderilip konunun takip edileceği söylendi çok da takip etmedi o ayrıürün tekrar gitti ve hp teknik servisi raporu tekrarladı hp teknik servisinin ve genel merkezinin beni arayarak defalarca sorunun ne olduğunu sorması da cabasıvatan bilgisayarı aradığımda hp teknik servisi raporu olmadan değişim yapamayacakları söylendi hp ürünü göndermek için hazırlamasına rağmen hazır olduğundan haberleri yok ve 5 gündür istanbul içi için konuşuyorum hava muhalefeti gerekçe gösterilerek getirilemedibu süre zarfında defalarca müşteri hizmetlerini aradım önünde yazan 2 kelime dışında hiçbir şekilde cümle kuramıyorlar bir üstlerinin olmadığı kendileriyle konuşmam gerektiği söyleniyor ama onlar da çözüm üretemiyorlar internet sayfaları üzerinden iletişim formu doldurdum hiçbir dönüş olmadı ürünü ben gidip alayım diyorum olmaz diyorlar en son perşembe aradılar ve ürünün akşam geleceği söylendi akşam aradığımda cumaya hazır olacağı cuma akşamı aradığımda ise yarın teslim alabileceğim söylendi oyalama halen devam ediyor zaten tek amacım ürünü alıp tüketici mahkemesine başvurmak ürünü 30 gün kullandım 26 gündür serviste ve üzerinde en ufak bir işlem bile yapılmadıözetle ürünü satarken yanlış bilgilendirme kötü yavaş çözüm üretemeyen sattığı ürünün teknik servisinin ağzıyla sonuca giden müşteri hizmetleri ve müşterisinin hakkını koruyamayan bir firma,
Kış,Akşam,ilk kez sipariş verdiğim site normal satma şeylerinden memnundum ay inşalla göte gelmem  bugün öğlen geldi yani 15 gün falan oluyo yerim seni vatan bilgisayar 3,
İlkbahar,Sabah,şu ürünü hepsiburadadan 56tl daha ucuza satan firma oyuncu kulaklığı isteyenler bir göz atsınhepsiburada logitech g230 234 tlvatan logitech g230 178 tltopkapı mağazasında mevcut doğum günü hediyesi olarak kendime aldım bir taneedit  hepsiburada entryi görmüş olacak herhalde ki 155e indirmiş fırsat ürünü yapmış bir de 34 indirim çakmislar yanına lan az çakal değilsiniz ha,
İlkbahar,Sabah,ucuzlukta bir webdenal değildir,
İlkbahar,Öğlen,mağaza ne kadar boş olursa olsun dünyanın en yavaş ve yüzsüz kasa elemanları sayesinde uzun ve anlamsız beklemelere maruz kaldığınız teknoloji mağazası,
İlkbahar,Akşam,bunlardan telefon aldım sony x peria l modeli telefonu 3 kere garantiye verdim bir sürü aynı nedenden ve farklı nedenlerden dolayıtelefon tekrar bozuldu forumları okudum herkes aynı sorunları cekıyor yarın telefon alacam önünden bile gecmem daha,
İlkbahar,Akşam,türkiyede oem ve bilgisayar konusunda en deneyimli perakende şirketidir aile şirketi olması sebebiyle de kurumsallıktan birazcık uzaktır ve şirketin tutarsızlıkların büyük sebebi de budur şimdi vatan bilgisayardan bir ürün alırken dikkat etmeniz gerekenler ürünün kutusuna ilk başta dikkat edin neredeyse her üründe ambalaj mührü vardır ve o mühür yırtılmışsa zaten anlarsınız ama bazen onu bile kapatabildiklerini gördüm notebook veya pc alıyorsanız sisteme bakarak anlamanız biraz zor ama fiziksel olarak çok açık verebiliyorlar örn teşhir ürünlerini almayın reyon sistemleri yüzünden cihazlar çok yıpranıyor kampanyaları günlük olarak değişebiliyor eğer bugün fiyat bakıp yarın bodoslama giderseniz çok şaşırabilirsiniz cuma cumartesi pazar ve pazartesi fiyatlar hemen hemen aynıdır ayrıca asla sabah erken gidip fiyat bakmayın kampanya fiyatları öğlene doğru belli oluyor aksesuar konusunda kazıkçılar tavsiyem aksesuar konusunda gold bilgisayar bu firmada son zamanlarda gri ürün olmadı ürünler orijinal marka garantili oluyor sigorta sistemleri yok yani ürünün sadece kendi garantisi var eğer diğer bir mağazalarında olan ürünü getirtmelerini istiyorsanız bekleyeceksiniz çünkü o ürünün önce merkez mağazaya gitmesi gerekiyormuşçok saçma beklentinizi minimum 3 gün ile sınırlayın oem falan alacaksanız biraz hızlı gelebiliyoro konuyu anlamadım erken gelirse şanslısınızbunlar dışında çok fazla dikkat etmeniz gereken şey yok gibi,
İlkbahar,Sabah,ilk laptopumu anadolu yakasındaki bir şubesinden aldığım firma,
İlkbahar,Sabah, adresi de spam mesajlarından kurtulmaya yaramaktadır,
İlkbahar,Sabah,spam mesajlarından kurtulma seçeneklerini sunduğu bilgilendirme mesajında bile spam kampanya duyurusu yapan rezil firmadır bir an önce kurtulunasıdır,
İlkbahar,Sabah,ankara söğütözü mağazasında sadece bir tane modem olan teknoloji ürünü satan şirket,
İlkbahar,Sabah,vatan ret yazıp 2835e göndermek suretiyle bedelli paranızı ödeyen firma,
İlkbahar,Gece,vatan ret yazıp 2835e göndererek spam reklam smslerinden kurtulabileceğiniz firmabaktım benden önce de bu durumu yazanlar olmuş ama yine de yazma gereği duydum çünkü bu konuda vatan computer o kadar bunaltıcı ki ne çağrı merkezini aramak ne de email atmak fayda etti sonunda yeni yasayla gelen cezadan olsa gerek bugünkü gönderdikleri reklamla karışık sms de kendilerinden nasıl kurtulacağımıza dair sihirli formülü söylediler,
İlkbahar,Sabah,lenovo ikisi bir arada laptoptablet için yaptığı reklamin ciddi manada insanin sinirini bozduğu firma hani eleman sunum yetistiremiyor ya sonra kapağı kapatıp laptopun anasını aglatiyor sonra basliyorsun çıkan masrafları sıralamayalan hangi hastanede el kesigine 400 lira masraf alıyorlar sigortası yok mu bu kizin amerikan hastanesi ve emsallerini ornek verenleri sikerim manitasini oraya götüren adam sunum hazirlamaz hazırlatır halbuki kemancilara 500 desen hastaneye 150 desen bu kadar sinir yapmazdim lütfen,
İlkbahar,Öğlen,neden internet mağazası siparişlerini upsle ulaştırdığını anlamadığım firma zira bizim aletler doğu anadolu senin güneydoğu benim geziyormuş günlerdir anladık güneş enerjisiyle çalışan hesap makinalarısınız ama vanda diyarbakırda mı var bir tek güneş yahu izmirde de tepemize güneş geçiyor yani nedir,
İlkbahar,Gece,kendilerinden 06052015 tarihinde internet üzerinden bir adet logitech driving force gt direksiyon seti aldığım ancak kendileri upsile çalıştıklarından dolayı 10052015 tarihinde elime hala ulaştıramamış teknoloji marketi üstüne üstlük arayıp da kargonun durumunu öğrenmek istediğimde benle konuşan karı aynen bu sesi duydumağzını yayarak emmmrraaaahhhğğ aaağğğğbbbbbiiiiiii müşterinin biri lojitek bişey bişey almış nolmuş geldiimmiiiiiii diye bağırdı ahize elindeykenemrah bey de bi skim diyemeyerek telefonu suratıma kapattıdün 08052015 sorduğumda tamam yarın 09052015 kesin sizde olucak dediler tamam dedimyarın oldu 09052015 aradım yine o ağzını yayan karı çıktı yime emraha seslendi bağırarak terslik oldu kargo şirketi adresi bulamadı falan deditakip numarasını verin dedim onu da vermediler sizin yapacağınız işe sokim dedim kapattım telefonubekliyorum bakalım elime ne zaman geçecekbundan sonra vatandan kalem bile almamkapısından bile geçmem,
İlkbahar,Gece,dünyanın gelmiş geçmiş en rezil sistemi ve mağazaları ve çalışanlarına sahip bir sahtekar kuruluşturhayır böyle karaktersiz çalışanları nerden bulabiliyorsunuz bu konuda sizi tebrik ederimözetle bkz dolandırıcılığın kurumsal hali,
İlkbahar,Öğlen,subliminal koktu,
İlkbahar,Sabah,eğer alışveriş yapıyorsanız bir gün kesinlikle sorun yaşayacağınız firmadır25 gün önce internet üzerinden aldığım kulaklık 3 gün sonrahaftasonu tatili sebebi ile elime ulaştı gelir gelmez heyecanla açtım taktım bozuk çıktı olabilir dedim sonuçta böyle şeyler iade etmek istedim upsten iade göndermeniz gerekiyor dediler bulunduğum yerde ups yoktu işyerine upsin gelmesini bekledim 12 gün gelmeyince yurtiçi kargo ile gönderdim işin parasında değilim diye 11tl çıkan gereksiz kargo bedelini de ödedim kulaklık yaklaşık 10 gün önce ellerine ulaştı iade süreciyle ilgili dönüş beklerken kendilerinden hiçbir ses gelmedien son dayanamadım ben aradım iade işleminin merkeze düştüğünü henüz bir bilgi veremeyeceklerini ilettiler hala daha beklemekteyiz bakalım ne zaman zahmet edip dönecekler diyeyürüyerek gidebileceğim mağazadan almamış olmanın pişmanlığını yaşatıyorlar kıçı kırık firmalar bile iade  değiştirme süreçlerini 35 gün içinde tamamlarken 10 gündür bir kulaklığın iadesini yapamadılarfakat bunun acısı bir şekilde çıkar diye düşünüyorumyaklaşık 45 sene önce yine aldığım bir ürün ile ilgili problem yaşamıştım yine saçma sapan bir süreç yaşatmışlardı deliye döndürmüşlerdi bu olaydan 2 sene sonra bir tanıdığım için kendilerinden bir bilgisayar toplamıştım parçaları ayrı ayrı mağazalardan göndermişler parça parça elimize ulaşmıştı ancak 21 monitör yerine yanlışlıkla lg 46 3d televizyon göndermişlerdi tam evlenme arifesindeyken gayet güzel bir hediye olmuştu aslında şimdi sıra bendeydiaradım yaklaşık 15 dakika müşteri temsilcisine bağlamak için beklettiler müşteri temsilcisine ulaştığımda tek söylediğim şey telefon numaram bu şu ürünün yerine yanlışlıkla bu ürünü gönderdiniz kesinlikle uğraşamam değiştirmek istiyorsanız yetkili birisi bana bu numaradan ulaşsın olduardından telefonum çaldı televizyonu iade formu doldurarak kargoyla göndermeniz gerekiyor dediler yok artık dedim ciddi misiniz göndermiyorum sizin hatanızla mı uğraşacağım birden 180 derece döndüler bir rica bir minnet lütfen kargoyla gönderin televizyonu diye yok kardeşim dedim daha bilgisayarın elime geçmemiş parçaları vardı önce onlar elime sapasağlam ulaşsın bilgisayarı kurayım ondan sonra gelir alırsınız televizyonu dedim malesef yapamayız şöyle böyle diye tutturdular bakın dedim elinizde bana televizyon teslim ettiğinize dair bir belge var mı yok gelin alın alabiliyorsanız yok sistemimiz uygun değil önce televizyonu göndermeniz gerekiyor yoksa monitörü gönderemeyiz çünkü size teslim edilmiş gözüküyor falan diye hala işi yokuşa sürüyorlar en son beni ilgilendirmez dedim bütün parçalar elime ulaşır bilgisayarı kurar çalıştırırım ancak ondan sonra kargoyu gönderir evden televizyonu alırsınız 2 güne monitör elime ulaşmazsa açar kurarım televizyonu daha da geri vermem dedimertesi gün monitör elime ulaştı bilgisayarı kurdum çalıştırdık sonraki gün de kargo gelip televizyonu aldı akşamına tekrar telefonum çaldı kargolama işleminde yanlışlık yapan çalışan arıyordu abartısız 10 dakikaya yakın teşekkür etti yanlışlığı farkettiklerini ancak televizyonun kime gittiğini tespit edemediklerini çok zor durumda olduğunu iade gönderdiğim için çok mutlu olduğunu belirttisonuçta kendi zararlarına olan işlemler için süreci inanılmaz hızlandırabildiklerini biliyorum müşteri zararına olan işlemlerde ise inanılmaz yavaş çalışıyorlar illa ki bir problem yaşarsınız ve başınız ağrır bunu bilinneyse vatancığım yarın öbür gün birşey alırım yerine ne bileyim macbook falan gönderirsen bir daha bulamazsın haberin olsun bu iyiliği de bir kere yaparım hakkını kaybettin,
İlkbahar,Akşam,herkesi indirim yapıyoruz diye kandırmış firma piyasayı azıcık araştırın lan adamlar 100 liralık malı 150 liraya satıyorduk 33 indirim yaptık 99 liraya düşürdük diye bas bas bağırıyor millet de bunu yiyor oha 33 lan çok iyi diye,
İlkbahar,Sabah,2012 senesine kadar çok güzel gelmiş firmadır o zamanlarda müşteri hizmetlerine telefonla ulaşmak zordu ama mağazaya gittiğinizde işlerinizi halledebiliyordunuz bir çok malzeme almışımdır bilgisayar tablet oem parçalar gaming mouse gaming kulaklık 3d monitör kendim taktığım anakartın alt montaj parçalarından birini yanlış taktığım kasamdaki sorunu da bir iki gün içinde çözmüştüler zamanında çok basit bir hataymış ama dingillik işte becerememiştimancak ne olmuşsa son zamanlarda ciddi bozmuş olacak ki insanlar söyleniyor durup bir bok yedik ama ne diye sorana kadar da bu şekilde gider bu tahminim zibilyon taksit imkanının kaldırılması ve dövizin çok yükselmesi sebebi ile satışlar azaldı ve sağdan soldan kırpmaya kısmaya başladılar dolayısı ile hafiften çatırdıyorlarsonu mavi bilgisayar ya da tekmar gibi olmasın diye umuyorum ne olursa olsun piyasada rakabet iyidir teknosanın hepsiburadanın kazıklı kucaklarına oturmak istemem,
Yaz,Öğlen,15 ay önce aldığım anakartı 2 gün sonra değiştirmek için gittiğimde bu anakart sarf malzemesi değişim yapamayız varsa sorun teknik servise verelim diyerek değişim yapmayan beni durduk yere 200 küsür lira zarara sokan şirkettir 2 el sitelerinde satayim dedim orada da alici bulamadim sansin bu kadari zehir zıkkım olsun vatan bilgisayargedit sitesi an itibariyle açılmıyor bedduam mı tuttu ne ,
Yaz,Öğlen,madem online takip gibi bir teknolojiniz yok ne derdime takip formu koyuyorsunuz arkadaşımservis yolunda teknolojicihay servis yolu kadar daş düşsün ocağınıza,
